|source|predicted|ground_truth|da|qe|rouge|embed_distance|laj
350|आम खाने वाले बनो, पेड़ मत गिनो|Be like those who eat mangoes, don't count the trees.|enjoy benefits without overanalyzing|0.4859851598739624|0.832938015460968|0.0|0.5430947542190552|3
351|आमदनी बढ़ाना|To increase income.|to increase income|0.9663938879966736|0.8440377712249756|0.9696969696969697|0.9315298795700073|4
352|अंधे के हाथ बटेर लगना|"""A blind person's hands fall upon a partridge"""|to get lucky unexpectedly|0.40424439311027527|0.6383485198020935|0.0|0.540466845035553|2
353|अंधा कानून|"""Blind Justice"""|law that doesn’t see right and wrong|0.4824730157852173|0.7991670370101929|0.0|0.628844141960144|5
354|अंधेरे में तीर चलाना|"""To shoot arrows in the dark"""|to try without knowledge|0.4991796910762787|0.8127188086509705|0.0|0.6161632537841797|4
355|अंधे को अंधेरे में बहुत दूर की सूझी|In the dark, the blind man sees far.|to overestimate one’s own understanding|0.48424187302589417|0.7885438799858093|0.0|0.41255292296409607|5
356|अंधे के हाथ में आइना|Blind man's hand mirror|a useless thing in wrong hands|0.49769464135169983|0.7845337390899658|0.07407407407407407|0.616546094417572|2
357|अंधों में काना राजा|"""The blind king among the blind"""|to shine among the incompetent|0.560670793056488|0.7414454817771912|0.31746031746031744|0.6947128772735596|3
358|काला अक्षर भैंस बराबर|"""Black letter is equal to a buffalo."""|to be illiterate or uneducated|0.40804922580718994|0.7976359128952026|0.0|0.4190635681152344|2
359|काला धन|"""Black Money"""|black or illegal money|0.7679715752601624|0.8692857623100281|0.3870967741935483|0.860348105430603|2
360|काला मन|"""A black mind"" or ""a dark mind"""|evil thoughts or intentions|0.4589141309261322|0.5754388570785522|0.07017543859649122|0.6662362813949585|3
361|काले मन का इंसान|A person with a black heart|a person with bad heart|0.8289003372192383|0.8667197227478027|0.6274509803921569|0.8358726501464844|4
362|काली करतूत|"""Kali Kartoot"" is an idiom in Hindi that translates to ""dark deed"" or ""sinister act"" in English. It refers to an action or behavior that is morally wrong, unethical, or harmful. The phrase emphasizes the negative and secretive nature of the action, suggesting that it is done in the shadows or under the cover of darkness."|bad or shameful deeds|0.5710864067077637|0.36758002638816833|0.04177545691906005|0.3904605209827423|5
363|काली रात में दिया जलाना|"""To light a lamp in the dark night"""|to hope amidst despair|0.4514915645122528|0.8367722034454346|0.0|0.6535933017730713|3
364|काली कमाई|"The idiom ""काली कमाई"" in Hindi translates to ""ill-gotten gains"" in English."|illegal earnings|0.4784918427467346|0.4621564447879791|0.0|0.4249647855758667|4
365|काली मिर्च लगाना|To add a pinch of spice|to exaggerate a story|0.48176249861717224|0.777418851852417|0.04545454545454545|0.5198095440864563|2
366|काली नीयत|"""Kali neeyat"" is an idiom in Hindi that translates to ""black intention"" or ""evil intention"" in English. It refers to someone's malicious or ill-intentioned mindset or behavior. It implies that the person has a dark or sinister motive behind their actions."|to have bad intentions|0.6108511090278625|0.5284188389778137|0.05863192182410425|0.4577363133430481|3
367|काला सच|"The literal translation of ""काला सच"" is ""black truth."" However, this idiom carries a deeper meaning and is often used to describe a harsh or unpleasant reality that is difficult to accept or acknowledge. It refers to a truth that is so dark or unpleasant that it is almost like a lie or a deception."|an unpleasant hidden truth|0.6500826478004456|0.566577672958374|0.07282913165266106|0.41833627223968506|4
368|बीज बोना|Planting seeds|to initiate an idea or event|0.447986900806427|0.8255181908607483|0.0|0.6410151720046997|2
369|बीज बोकर फल काटना|Sowing seeds and reaping the fruits|to reap what one sows|0.7899637222290039|0.8274872303009033|0.07017543859649122|0.8743304014205933|4
370|बीज से पेड़ बनना|"""From a seed, a tree grows."""|to see progress from small beginnings|0.5967519879341125|0.7959015369415283|0.12121212121212122|0.5840256214141846|5
371|बीज बोकर काँटे काटना|Sowing seeds and harvesting thorns.|to face consequences of one’s actions|0.45273807644844055|0.8054075837135315|0.0|0.5920859575271606|3
372|बीज बदलना|"""To exchange seeds"""|to change the foundation or cause|0.5152952671051025|0.8105527758598328|0.15686274509803924|0.6090649366378784|3
373|बीज नष्ट करना|To destroy the seed.|to end something at its root|0.6268362402915955|0.8349543213844299|0.0|0.46686995029449463|1
374|बीज जमना|"The idiom ""बीज जमना"" in Hindi translates to ""planting seeds"" in English."|to start taking effect|0.4354570209980011|0.4578112065792084|0.023529411764705882|0.3321852385997772|3
375|बीज बोने वाला|"The idiom ""बीज बोने वाला"" translates to ""the seed sower"" in English."|one who starts a trend or cause|0.4126122295856476|0.5379406809806824|0.0|0.4229670763015747|3
376|बीज रोपना|"""To sow the seeds"""|to initiate growth or influence|0.5863885283470154|0.808740496635437|0.0|0.7380566000938416|2
377|बीज काटना|To sow seeds|to destroy the base of something|0.5360999703407288|0.742211639881134|0.0|0.6040319800376892|2
378|थाली का बैंगन|The eggplant in the plate.|someone who changes sides easily|0.3674687147140503|0.6962884068489075|0.0|0.40624821186065674|2
379|थाली में नमक खाना|Eating salt in a plate|to benefit from someone’s kindness|0.3745681047439575|0.8014260530471802|0.0|0.4862859845161438|1
380|थाली में छींद लगाना|To put a hole in a plate|to betray the one who helped|0.4021714925765991|0.768984317779541|0.0|0.47515779733657837|1
381|थाली बजाना|"""To play the plate"""|to protest or express excitement|0.3995896875858307|0.5664159655570984|0.04|0.5798150897026062|2
382|थाली का खाना|"The literal translation of the idiom ""थाली का खाना"" is ""plate's food."" However, this idiom carries a deeper meaning in Hindi culture. It refers to the food served on a plate, typically during a meal, and signifies the importance of sharing and enjoying food together."|a share of resources or wealth|0.5439524054527283|0.47091352939605713|0.03184713375796178|0.3032667934894562|3
383|थाली में रखना|To put something in a plate|to serve something easily|0.7096045613288879|0.7956964373588562|0.3461538461538462|0.7017524242401123|3
384|थाली पलटना|To turn over a plate|to go against one’s own|0.4731488823890686|0.7969905138015747|0.0|0.5654571056365967|2
385|थाली की रोटी बनना|"""To become a plate's bread"""|to be part of a group or system|0.4324408769607544|0.6793497204780579|0.0967741935483871|0.5360528230667114|2
386|थाली चाटना|Licking the plate clean|to exploit something completely|0.43142467737197876|0.7547599077224731|0.03846153846153846|0.5801763534545898|3
387|थाली में परोसना|To serve on a platter|to give ready-made success|0.5322290062904358|0.8350379467010498|0.0|0.5466871857643127|2
388|चिराग तले अंधेरा|Darkness under the lamp|to overlook what’s right before you|0.5203651189804077|0.8088240623474121|0.0|0.5987544655799866|2
389|चिराग जलना|"The idiom ""चिराग जलना"" translates to ""the lamp is burning"" in English."|to bring light or hope|0.4532524645328522|0.5775427222251892|0.024390243902439025|0.4602223038673401|3
390|चिराग बुझना|"The idiom ""चिराग बुझना"" can be translated as ""the lamp goes out"" or ""the light goes out."" This idiom is used to describe a situation where something that was once bright and shining has lost its luster or has come to an end. It can be used metaphorically to refer to the end of a person's life, a relationship, or a period of success or prosperity."|to lose hope or family support|0.4777046740055084|0.47838953137397766|0.014388489208633093|0.2594020366668701|3
391|चिराग दिखाना|To show the way, to guide, to lead the way.|to guide or help someone|0.6895104646682739|0.4568144679069519|0.2|0.7448245882987976|5
392|चिराग लेकर ढूँढना|"""To search for something with a lamp"""|to search very carefully|0.5680750012397766|0.76252281665802|0.2580645161290323|0.7262709736824036|1
