src,true_meaning,literal_translation,mt_1,mt_2,mt_3,QE_mt_1,QE_mt_2,QE_mt_3,QE_true,QE_literal,DA_mt_1,DA_mt_2,DA_mt_3,DA_true,DA_literal,mt_best,QE_mt_best,mt_best_from,mt_best_DA_from,DA_mt_best,literal_gt_ref
मुँह चुराना,to avoid facing someone,to hide/steal the face (avoid),"Muh churaanaa (मुँह चुराना) is an idiomatic Hindi phrase that roughly translates to ""to snatch"" or ""to steal"" in English. However, the phrase is often used in a more casual or playful context to mean ""to kiss"" or ""to steal a kiss"".",Mouth snatch,Maut,-0.2872883379459381,-0.634667694568634,-0.566343367099762,-0.4763238728046417,-0.6569684743881226,0.355363667011261,0.38835784792900085,0.35384103655815125,0.9679691195487976,0.4942176043987274,"Muh churaanaa (मुँह चुराना) is an idiomatic Hindi phrase that roughly translates to ""to snatch"" or ""to steal"" in English. However, the phrase is often used in a more casual or playful context to mean ""to kiss"" or ""to steal a kiss"".",-0.2872883379459381,mt_1,mt_2,0.38835784792900085,False
मुँह तोड़ जवाब देना,to give a fitting reply,to give a mouth-breaking reply,Don't bite off more than you can chew,Don't bite the bullet,Avoid giving a cheeky response,-0.25798341631889343,-0.7896225452423096,0.16031132638454437,-0.37819138169288635,0.05736543610692024,0.4359545409679413,0.4611242115497589,0.7366339564323425,0.973202645778656,0.7065058350563049,Avoid giving a cheeky response,0.16031132638454437,mt_3,mt_3,0.7366339564323425,True
मुँह में घी शक्कर,used to bless or hope for good news,ghee and sugar in the mouth,A mouthful of ghee and sugar,Mouth with ghee sugar,Having oil in the mouth,-0.0649055689573288,-0.06576430797576904,-0.07319599390029907,-0.5781757235527039,0.02622288092970848,0.4281735122203827,0.4121706783771515,0.43409571051597595,0.9607352614402771,0.45363810658454895,A mouthful of ghee and sugar,-0.0649055689573288,mt_1,mt_3,0.43409571051597595,True
मुँह लगना,to act too familiar with elders,to get attached to the mouth,"I think you meant to say ""मुंह लगना"" (Munh lagna) which translates to ""to get married"" in English.

However, if you meant to say ""मुंह लगना"" (Munh lagna) is not a common phrase, I'm assuming you meant to say ""मुंह लगना"" (Munh lagna) is not a common phrase, but ""मुंह लगना","This Hindi phrase ""मुँह लगना"" can be translated to English as ""My mouth is dry"" or ""I have a dry mouth"".","I'll provide multiple translations based on the context.

1. मुँह लगना (mūh lagna): 
This can be translated to English as ""to go to bed"" or ""to go to sleep"".

2. मुँह लगना (mūh lagna) - Informal: 
It can be translated to English as ""to sleep"" or ""to go to bed"".

3. मुँह लगना (mūh",-0.970854640007019,-0.4151459336280823,-0.8275673985481262,-0.5398402810096741,-0.7559240460395813,0.29552599787712097,0.3274573087692261,0.366924911737442,0.956160306930542,0.4489407241344452,"This Hindi phrase ""मुँह लगना"" can be translated to English as ""My mouth is dry"" or ""I have a dry mouth"".",-0.4151459336280823,mt_2,mt_3,0.366924911737442,False
मुँह में जुबान न होना,to be timid or unable to speak up,to not have a tongue in the mouth,Lack of words in the mouth,Lack of tongue,Lack of tongue,-0.20463912189006805,-0.2339002788066864,-0.2339002788066864,-0.22204892337322235,-0.42997029423713684,0.5244413614273071,0.4294167459011078,0.4294167459011078,0.9679664969444275,0.44941434264183044,Lack of words in the mouth,-0.20463912189006805,mt_1,mt_1,0.5244413614273071,False
मुँह से बात निकलना,to accidentally reveal something,for the words to come out of the mouth,To speak from the mouth,To speak from the mouth,Speaking from the heart,-0.5347334742546082,-0.5347334742546082,-0.47745993733406067,-0.5697512626647949,-0.2224121242761612,0.5223484635353088,0.5223484635353088,0.4835454523563385,0.9720489978790283,0.5208529233932495,Speaking from the heart,-0.47745993733406067,mt_3,mt_1,0.5223484635353088,True
हिम्मत हारना,to lose courage,to lose courage,Perseverance,"It seems like you've provided a single word in Hindi. The word ""हिम्मत हारना"" roughly translates to ""to lose courage"" or ""to lose bravery"" in natural English.

Here's a more idiomatic translation: ""to lose nerve"" or ""to lose one's courage"".","""Perseverance and defeat.""",-0.0648193210363388,-0.44593995809555054,-0.40936022996902466,-0.481035441160202,-0.481035441160202,0.5291229486465454,0.49049729108810425,0.6071946620941162,0.9841415286064148,0.9841415286064148,Perseverance,-0.0648193210363388,mt_1,mt_3,0.6071946620941162,False
हिम्मत रखना,to stay strong and confident,to keep courage,Perseverance,Perseverance,Perseverance,0.3708747923374176,0.3706395626068115,0.3708557188510895,0.32855355739593506,0.346140056848526,0.5584247708320618,0.5582907199859619,0.5584052205085754,0.9850881099700928,0.836745023727417,Perseverance,0.3708747923374176,mt_1,mt_1,0.5584247708320618,True
हिम्मत बाँधना,to encourage oneself,to tie/bind courage,Perseverance,Perseverance,Perseverance,0.09920504689216614,0.09920504689216614,0.09920504689216614,-0.3448689877986908,-0.32065656781196594,0.5613828301429749,0.5613828301429749,0.5613828301429749,0.9801529049873352,0.5999656319618225,Perseverance,0.09920504689216614,mt_1,mt_1,0.5613828301429749,True
हिम्मत जुटाना,to gather courage,to gather courage,Perseverance,"The phrase ""हिम्मत जुटाना"" is an idiomatic expression in Hindi that translates to ""gathering courage"" or ""finding the courage to do something"".",Building Confidence,0.22978755831718445,0.18599456548690796,0.16130514442920685,0.1316029131412506,0.13173484802246094,0.5756580829620361,0.6319207549095154,0.6099234819412231,0.9864715933799744,0.9865102171897888,Perseverance,0.22978755831718445,mt_1,mt_2,0.6319207549095154,True
हिम्मत टूटना,to become hopeless,for courage to break,Himmat Tootna,"Himmat Tootne Ka Matlab: 

Himmat Tootna ka matlab hai ki kisi cheez ya kisi aadami ki pehchaan kamzor ho gayi ho, jisse uske vicharon, bhavnaon aur kaam mein kshamta kam ho jaati hai. Yah ek aam samasya hai jo kisi bhi vyakti ko prapt kar sakti hai, jisme","Falling apart

or 
Disintegrating",-0.6234493255615234,-0.19923356175422668,-0.49532029032707214,-0.4371454119682312,-0.4462988078594208,0.41829314827919006,0.38812896609306335,0.47748807072639465,0.9791339635848999,0.5107675194740295,"Himmat Tootne Ka Matlab: 

Himmat Tootna ka matlab hai ki kisi cheez ya kisi aadami ki pehchaan kamzor ho gayi ho, jisse uske vicharon, bhavnaon aur kaam mein kshamta kam ho jaati hai. Yah ek aam samasya hai jo kisi bhi vyakti ko prapt kar sakti hai, jisme",-0.19923356175422668,mt_2,mt_3,0.47748807072639465,False
हिम्मत दिखाना,to show bravery,to show courage,To prove oneself,Showcasing one's courage,Proving one's courage,-0.2627692222595215,0.2333083152770996,0.2816559970378876,0.2800042927265167,0.32681867480278015,0.6657690405845642,0.7997158765792847,0.7841030955314636,0.9887828826904297,0.9377273917198181,Proving one's courage,0.2816559970378876,mt_3,mt_2,0.7997158765792847,True
हिम्मत बढ़ाना,to motivate or encourage someone,to increase courage,Boosting confidence,Boost confidence.,Boost your confidence,0.42956942319869995,0.4084973633289337,0.5328235626220703,0.09211902320384979,0.27582642436027527,0.5824728608131409,0.53324955701828,0.5458801984786987,0.9796226620674133,0.6107141375541687,Boost your confidence,0.5328235626220703,mt_3,mt_1,0.5824728608131409,True
जुबान चलाना,to talk disrespectfully,to run the tongue,"The phrase ""जुबान चलाना"" is an idiomatic expression in Hindi that roughly translates to ""speaking"" or ""talking"". However, the more accurate translation would be ""to talk"" or ""to converse"".

In a broader sense, ""जुबान चलाना"" can also imply ""to express oneself"" or ""to communicate effectively"".","The phrase ""जुबान चलाना"" translates to ""to speak"" in English.","It seems like you provided only the first word ""जुबान"" which is ""Juban"" in Hindi. Could you please provide the entire phrase or sentence you'd like me to translate? I'll be happy to help.",-0.17923752963542938,-0.5404548645019531,-0.2842799723148346,-0.42766520380973816,-0.4425823986530304,0.4668629467487335,0.40910646319389343,0.4347444176673889,0.97427898645401,0.454635888338089,"The phrase ""जुबान चलाना"" is an idiomatic expression in Hindi that roughly translates to ""speaking"" or ""talking"". However, the more accurate translation would be ""to talk"" or ""to converse"".

In a broader sense, ""जुबान चलाना"" can also imply ""to express oneself"" or ""to communicate effectively"".",-0.17923752963542938,mt_1,mt_1,0.4668629467487335,False
जुबान फिसलना,to say something by mistake,for the tongue to slip,Lip slip,Lip slip,Verbal Volatility,-0.5280693769454956,-0.5280693769454956,-0.1989246904850006,-0.5847049355506897,-0.4400581419467926,0.36674395203590393,0.36674395203590393,0.4901140034198761,0.9776047468185425,0.49660614132881165,Verbal Volatility,-0.1989246904850006,mt_3,mt_3,0.4901140034198761,True
जुबान देना,to make a promise,to give one’s tongue (word),To speak,Saying goodbye,To speak,-0.6443286538124084,-0.27294403314590454,-0.6443286538124084,-0.39173638820648193,-0.80441814661026,0.59490567445755,0.42899996042251587,0.59490567445755,0.9786456227302551,0.4294438660144806,Saying goodbye,-0.27294403314590454,mt_2,mt_1,0.59490567445755,False
जुबान रखना,to keep one’s word,to keep one’s tongue (word),To talk,To hold one's tongue,To hold one's tongue,-0.8532374501228333,-0.3914973735809326,-0.3914973735809326,-0.21888497471809387,-0.6953504681587219,0.46172016859054565,0.5740237236022949,0.5740237236022949,0.9794301390647888,0.6030515432357788,To hold one's tongue,-0.3914973735809326,mt_2,mt_2,0.5740237236022949,False
जुबान काटना,to regret saying something,to cut/bite the tongue,Biting the tongue,"Tongue cutting 

Note: This is an idiomatic expression in Hindi that means ""to insult"" or ""to taunt"".",Poetry,0.21818801760673523,-0.28491559624671936,-0.4530172049999237,-0.30545881390571594,-0.3641681969165802,0.4109688401222229,0.42562487721443176,0.46070191264152527,0.9825940728187561,0.36939117312431335,Biting the tongue,0.21818801760673523,mt_1,mt_3,0.46070191264152527,False
जुबान पकड़ना,to hold someone to their words,to catch/hold the tongue,"The phrase ""जुबान पकड़ना"" in Hindi translates to ""to catch someone by the tongue"" or ""to catch someone off guard"" in natural English. However, the more common idiomatic translation would be ""to catch someone with one's tongue"" or ""to talk someone into something"" which means to persuade or convince someone to do something by using one's words.

In a more literal sense, ""जुबान पकड़ना"" can also mean",Took control,"The translation for ""जुबान पकड़ना"" in natural English would be ""To catch a wave"" but more literally, it could be ""To catch the tongue"" or more specifically ""To speak or talk""",-0.13105955719947815,-0.16850793361663818,-0.3978308141231537,-0.16888493299484253,-0.09297923743724823,0.47588294744491577,0.4947947561740875,0.4272306561470032,0.97811359167099,0.5610813498497009,"The phrase ""जुबान पकड़ना"" in Hindi translates to ""to catch someone by the tongue"" or ""to catch someone off guard"" in natural English. However, the more common idiomatic translation would be ""to catch someone with one's tongue"" or ""to talk someone into something"" which means to persuade or convince someone to do something by using one's words.

In a more literal sense, ""जुबान पकड़ना"" can also mean",-0.13105955719947815,mt_1,mt_2,0.4947947561740875,True
जुबान पर काबू रखना,to control speech,to keep control on the tongue,To be in control of one's tongue,Controlling one's tongue,To be in control of one's tongue,-0.13838520646095276,0.058295268565416336,-0.13838520646095276,-0.2393871545791626,0.12193571031093597,0.7311201691627502,0.684352695941925,0.7311201691627502,0.9860294461250305,0.7939690947532654,Controlling one's tongue,0.058295268565416336,mt_2,mt_1,0.7311201691627502,True
